,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
22-09-2021 14:52:56.0317059860365013,-0.064453125,0.96484375,-0.05859375,1.21875,0.15625,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.0337059862779023,-0.97265625,-0.21191406,-0.11425781,-0.1875,1.8125,0.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.0397059868520586,-0.48828125,-0.6484375,0.6230469,-2.28125,-0.25,0.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.0457059875263867,-0.07128906,0.96777344,-0.06347656,1.15625,0.15625,0.34375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.0467059875643971,-0.96972656,-0.21679688,-0.11816406,-0.125,2.0,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.0487059877708763,-0.96484375,0.23339844,-0.11230469,-1.0,-1.0,-1.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.0517059880926106,-0.4873047,-0.64160156,0.6191406,-2.40625,-0.25,0.84375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.0517059881236992,-0.076171875,0.9609375,-0.068359375,1.21875,0.15625,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.0637059892618086,-0.9658203,0.22851562,-0.11816406,-1.1875,-1.0,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.0657059895166106,-0.97558594,-0.21191406,-0.12402344,-0.25,1.9375,0.09375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.0697059899373867,-0.9560547,0.23242188,-0.11621094,-1.0,-1.0625,-0.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.0717059901169856,-0.48632812,-0.640625,0.61621094,-3.5,-0.5,1.375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.0787059907711367,-0.076171875,0.9667969,-0.06738281,1.15625,0.40625,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.0787059908200273,-0.9736328,-0.203125,-0.12792969,-0.5625,1.9375,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.0837059913411471,-0.48339844,-0.6533203,0.6201172,-3.875,-0.5,0.46875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.0857059914738086,-0.06738281,0.9628906,-0.06640625,1.03125,0.46875,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.0867059915862565,-0.96191406,-0.21679688,-0.12402344,-0.5,2.0625,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.0947059923937773,-0.96777344,0.22753906,-0.10546875,-0.8125,-1.0625,-1.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.0967059925960638,-0.48632812,-0.6582031,0.6328125,-3.4375,-0.375,0.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.0987059927827356,-0.072265625,0.96875,-0.055664062,1.09375,0.53125,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.1047059933919804,-0.97265625,0.2265625,-0.103515625,-1.0625,-1.0625,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.1117059940656992,-0.9736328,-0.21972656,-0.119140625,-0.3125,2.0,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.1157059945167304,-0.9589844,0.23046875,-0.10546875,-0.8125,-1.1875,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.1177059946730950,-0.4814453,-0.64746094,0.6269531,-2.28125,0.15625,0.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.1337059962681784,-0.4892578,-0.63964844,0.625,-2.6875,-0.0625,0.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.1337059963068554,-0.06933594,0.9638672,-0.06640625,1.21875,0.40625,0.09375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.1347059963380117,-0.9746094,-0.20996094,-0.13574219,0.15625,1.875,0.28125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.1357059964839284,-0.9736328,-0.21191406,-0.13085938,0.09375,2.0,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.1377059967256471,-0.9580078,0.23535156,-0.119140625,-0.875,-1.0625,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.1457059974630377,-0.48828125,-0.6533203,0.6230469,-1.78125,-0.0625,0.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
